DID_id,src_nm,src_id,drug_raw_name,cas_cas_no,cas_pt,cas_source,cas_match,chebi_pt,chebi_id,chebi_cas_no,chebi_match,chebi_syn,chebi_syn_match,chebi_match_aid,chemid_pt,chemid_display_name,chemid_id,chemi_match,chemid_syn,chemid_syn_match,chemid_match_aid,ctd_pt,ctd_mesh_id,ctd_cas_no,ctd_match,ctd_syn,ctd_syn_match,ctd_match_aid,umls_pt,umls_cui,umls_match,umls_syn,umls_syn_match,umls_match_aid,umls_sem_typ1,umls_sem_typ2,umls_sem_typ3,umls_sem_typ4,ind_raw,ind_agg,_ind_search,ind_raw_value,ind_raw_target,ind_raw_match,ind_umls_entry_term_match,ind_umls_entry_term,ind_umls_pt,und_umls_cuii,ind_umls_term_typ,ind_umls_pheno_flg,ind_umls_sem_typ1,ind_umls_sem_typ2,ind_umls_sem_typ3,ind_umls_sem_typ4,ind_umls_in_term_match,ind_umls_in_term,ind_umls_in_pt,ind_umls_in_cui,ind_umls_in_term_typ,ind_umls_in_sem_typ1,ind_umls_in_sem_typ2,ind_umls_in_sem_typ3,ind_umls_in_sem_typ4
1_001427,MeSH_PA,C041057,"5(4'-hydroxybenzylidenoimino)-3-methylisothiazolo(5,4-d)pyrimidine-(7H)-4,6-dione",89367-92-0,"5(4'-hydroxybenzylidenoimino)-3-methylisothiazolo(5,4-d)pyrimidine-(7H)-4,6-dione",ChemID+,exact,,,,,,,,"5(4'-hydroxybenzylidenoimino)-3-methylisothiazolo(5,4-d)pyrimidine-(7H)-4,6-dione",,89367-92-0,exact,,,,"5(4'-hydroxybenzylidenoimino)-3-methylisothiazolo(5,4-d)pyrimidine-(7H)-4,6-dione",C041057,89367-92-0,exact,,,,"5(4'-Hydroxybenzylidenoimino)-3-Methylisothiazolo(5,4-D)Pyrimidine-(7H)-4,6-Dione",C0377673,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,anti,,#VALUE!,Antineoplastic Agents,Antineoplastic Agents,Y,quasi syn therclass-to-disease,Malignant Neoplasms,Malignant Neoplasms,C0006826,P,Y,B2.2.1.2.1.2_Neoplastic Process,,,,exact (CUI-based),Antineoplastic Agents,Antineoplastic Agents,C0003392,P,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,
1_001428,MeSH_PA,C038864,"4-(2-(5,6,7,8-tetrahydro-5,5,8,8-tetramethyl-2-naphthalenyl)-1-propenyl)benzoic acid",71441-28-6,AGN 191183,ChemID+,<syn per source>,,,,,,,,AGN 191183,,71441-28-6,<syn per source>,"4-(2-(5,6,7,8-tetrahydro-5,5,8,8-tetramethyl-2-naphthalenyl)-1-propenyl)benzoic acid",exact,,"4-(2-(5,6,7,8-tetrahydro-5,5,8,8-tetramethyl-2-naphthalenyl)-1-propenyl)benzoic acid",C038864,71441-28-6,exact,,,,"4-(2-(5,6,7,8-Tetrahydro-5,5,8,8-Tetramethyl-2-Naphthalenyl)-1-Propenyl)Benzoic Acid",C0096439,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,anti,,#VALUE!,Antineoplastic Agents,Antineoplastic Agents,Y,quasi syn therclass-to-disease,Malignant Neoplasms,Malignant Neoplasms,C0006826,P,Y,B2.2.1.2.1.2_Neoplastic Process,,,,exact (CUI-based),Antineoplastic Agents,Antineoplastic Agents,C0003392,P,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,
1_001429,MeSH_PA,C098657,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",160098-96-4,Sch 58261,ChemID+,<syn per source> no\W,,,,,,,,Sch 58261,,160098-96-4,<syn per source>,"5-Amino-7-(2-phenylethyl)-2-(2-furyl)-pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",syn no\W,,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",C098657,,exact,,,,"5-Amino-7-(2-Phenylethyl)-2-(2-Furyl)Pyrazolo(4,3-E)-1,2,4-Triazolo(1,5-C)Pyrimidine",C0387955,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,antagonist,antagonist,#VALUE!,Adenosine A2 Receptor Antagonists,Adenosine A2 Receptor Antagonists,Y,NT + quasi syn therclass-to-function,G-Protein Coupled Adenosine Receptor Activity,G-Protein Coupled Adenosine Receptor Activity,C1152761,P,Y,B2.2.1.1.4_Molecular Function,,,,exact (CUI-based),Adenosine A2 Receptor Antagonists,Adenosine A2 Receptor Antagonists,C2936570,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001430,MeSH_PA,C098657,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",160098-96-4,Sch 58261,ChemID+,<syn per source> no\W,,,,,,,,Sch 58261,,160098-96-4,<syn per source>,"5-Amino-7-(2-phenylethyl)-2-(2-furyl)-pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",syn no\W,,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",C098657,,exact,,,,"5-Amino-7-(2-Phenylethyl)-2-(2-Furyl)Pyrazolo(4,3-E)-1,2,4-Triazolo(1,5-C)Pyrimidine",C0387955,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Central Nervous System Agents,Central Nervous System Agents,Y,quasi syn therclass-to-disease,Cns Disorder,Cns Disorder,C0007682,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Central Nervous System Agents,Central Nervous System Agents,C0007680,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001431,MeSH_PA,C098657,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",160098-96-4,Sch 58261,ChemID+,<syn per source> no\W,,,,,,,,Sch 58261,,160098-96-4,<syn per source>,"5-Amino-7-(2-phenylethyl)-2-(2-furyl)-pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",syn no\W,,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",C098657,,exact,,,,"5-Amino-7-(2-Phenylethyl)-2-(2-Furyl)Pyrazolo(4,3-E)-1,2,4-Triazolo(1,5-C)Pyrimidine",C0387955,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,causes,,#VALUE!,Neuroprotective Agents,Neuroprotective Agents,Y,quasi syn therclass-to-function,Neuroprotective Effect,Neuroprotective Effect,C0598958,P,Y,B2.2.1.1.3_Cell Function,,,,exact (CUI-based),Neuroprotective Agents,Neuroprotective Agents,C0242912,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001432,MeSH_PA,C098657,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",160098-96-4,Sch 58261,ChemID+,<syn per source> no\W,,,,,,,,Sch 58261,,160098-96-4,<syn per source>,"5-Amino-7-(2-phenylethyl)-2-(2-furyl)-pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",syn no\W,,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",C098657,,exact,,,,"5-Amino-7-(2-Phenylethyl)-2-(2-Furyl)Pyrazolo(4,3-E)-1,2,4-Triazolo(1,5-C)Pyrimidine",C0387955,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Neurotransmitter Agents,Neurotransmitter Agents,Y,quasi syn therclass-to-function,neurotransmission,Synaptic Transmission,C0027793,S,Y,B2.2.1.1.3_Cell Function,,,,exact (CUI-based),Neurotransmitter Agents,Neurotransmitter Agents,C0243051,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001433,MeSH_PA,C098657,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",160098-96-4,Sch 58261,ChemID+,<syn per source> no\W,,,,,,,,Sch 58261,,160098-96-4,<syn per source>,"5-Amino-7-(2-phenylethyl)-2-(2-furyl)-pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",syn no\W,,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",C098657,,exact,,,,"5-Amino-7-(2-Phenylethyl)-2-(2-Furyl)Pyrazolo(4,3-E)-1,2,4-Triazolo(1,5-C)Pyrimidine",C0387955,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,causes,,#VALUE!,Protective Agents,Protective Agents,Y,quasi syn therclass-to-function,Protective Drug Effect,Protective Drug Effect,C0678771,P,Y,B2.2.1_Biologic Function,,,,exact (CUI-based),Protective Agents,Protective Agents,C0033613,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001434,MeSH_PA,C098657,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",160098-96-4,Sch 58261,ChemID+,<syn per source> no\W,,,,,,,,Sch 58261,,160098-96-4,<syn per source>,"5-Amino-7-(2-phenylethyl)-2-(2-furyl)-pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",syn no\W,,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",C098657,,exact,,,,"5-Amino-7-(2-Phenylethyl)-2-(2-Furyl)Pyrazolo(4,3-E)-1,2,4-Triazolo(1,5-C)Pyrimidine",C0387955,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,causes,,#VALUE!,Purinergic Agents,Purinergic Agents,Y,quasi syn therclass-to-function,Purinergic Effect,Purinergic Effect,C3178749,P,Y,B2.2.1.1_Physiologic Function,,,,exact (CUI-based),Purinergic Agents,Purinergic Agents,C2936549,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001435,MeSH_PA,C098657,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",160098-96-4,Sch 58261,ChemID+,<syn per source> no\W,,,,,,,,Sch 58261,,160098-96-4,<syn per source>,"5-Amino-7-(2-phenylethyl)-2-(2-furyl)-pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",syn no\W,,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",C098657,,exact,,,,"5-Amino-7-(2-Phenylethyl)-2-(2-Furyl)Pyrazolo(4,3-E)-1,2,4-Triazolo(1,5-C)Pyrimidine",C0387955,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,antagonist,antagonist,#VALUE!,Purinergic Antagonists,Purinergic Antagonists,Y,quasi syn therclass-to-function,Purinergic Receptor Activity,Purinergic Receptor Activity,C3159308,P,Y,B2.2.1.1.4_Molecular Function,,,,exact (CUI-based),Purinergic Antagonists,Purinergic Antagonists,C2936568,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001436,MeSH_PA,C098657,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",160098-96-4,Sch 58261,ChemID+,<syn per source> no\W,,,,,,,,Sch 58261,,160098-96-4,<syn per source>,"5-Amino-7-(2-phenylethyl)-2-(2-furyl)-pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",syn no\W,,"5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine",C098657,,exact,,,,"5-Amino-7-(2-Phenylethyl)-2-(2-Furyl)Pyrazolo(4,3-E)-1,2,4-Triazolo(1,5-C)Pyrimidine",C0387955,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,antagonist,antagonist,#VALUE!,Purinergic P1 Receptor Antagonists,Purinergic P1 Receptor Antagonists,Y,NT + quasi syn therclass-to-function,Purinergic Receptor Activity,Purinergic Receptor Activity,C3159308,P,Y,B2.2.1.1.4_Molecular Function,,,,exact (CUI-based),Purinergic P1 Receptor Antagonists,Purinergic P1 Receptor Antagonists,C2936829,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001437,MeSH_PA,C090413,N-(2-(4-(2-methoxyphenyl)-1-piperazinyl)ethyl)-N-(2-pyridinyl)cyclohexanecarboxamide,162760-96-5,WAY 100635,ChemID+,quasi syn same CAS# <per source>,,,,,,,,WAY 100635,,162760-96-5,quasi syn same CAS# <per source>,162760-96-5,quasi syn chem name of TN/code,CAS#,N-(2-(4-(2-methoxyphenyl)-1-piperazinyl)ethyl)-N-(2-pyridinyl)cyclohexanecarboxamide,C090413,162760-96-5,exact,,,,N-(2-(4-(2-Methoxyphenyl)-1-Piperazinyl)Ethyl)-N-(2-Pyridinyl)Cyclohexanecarboxamide,C0290798,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Neurotransmitter Agents,Neurotransmitter Agents,Y,quasi syn therclass-to-function,neurotransmission,Synaptic Transmission,C0027793,S,Y,B2.2.1.1.3_Cell Function,,,,exact (CUI-based),Neurotransmitter Agents,Neurotransmitter Agents,C0243051,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001438,MeSH_PA,C090413,N-(2-(4-(2-methoxyphenyl)-1-piperazinyl)ethyl)-N-(2-pyridinyl)cyclohexanecarboxamide,162760-96-5,WAY 100635,ChemID+,quasi syn same CAS# <per source>,,,,,,,,WAY 100635,,162760-96-5,quasi syn same CAS# <per source>,162760-96-5,quasi syn chem name of TN/code,CAS#,N-(2-(4-(2-methoxyphenyl)-1-piperazinyl)ethyl)-N-(2-pyridinyl)cyclohexanecarboxamide,C090413,162760-96-5,exact,,,,N-(2-(4-(2-Methoxyphenyl)-1-Piperazinyl)Ethyl)-N-(2-Pyridinyl)Cyclohexanecarboxamide,C0290798,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Serotonin Agents,Serotonin Agents,Y,quasi syn therclass-to-function,5-Ht Receptor Activity,5-Ht Receptor Activity,C1152740,P,Y,B2.2.1.1.4_Molecular Function,,,,exact (CUI-based),Serotonin Agents,Serotonin Agents,C0242701,P,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.1.3.1_Neuroreactive Substance or Biogenic Amine,,
1_001439,MeSH_PA,C090413,N-(2-(4-(2-methoxyphenyl)-1-piperazinyl)ethyl)-N-(2-pyridinyl)cyclohexanecarboxamide,162760-96-5,WAY 100635,ChemID+,quasi syn same CAS# <per source>,,,,,,,,WAY 100635,,162760-96-5,quasi syn same CAS# <per source>,162760-96-5,quasi syn chem name of TN/code,CAS#,N-(2-(4-(2-methoxyphenyl)-1-piperazinyl)ethyl)-N-(2-pyridinyl)cyclohexanecarboxamide,C090413,162760-96-5,exact,,,,N-(2-(4-(2-Methoxyphenyl)-1-Piperazinyl)Ethyl)-N-(2-Pyridinyl)Cyclohexanecarboxamide,C0290798,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,antagonist,antagonist,#VALUE!,Serotonin Antagonists,Serotonin Antagonists,Y,quasi syn therclass-to-function,5-Ht Receptor Activity,5-Ht Receptor Activity,C1152740,P,Y,B2.2.1.1.4_Molecular Function,,,,exact (CUI-based),Serotonin Antagonists,Serotonin Antagonists,C0036753,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001440,MeSH_PA,C074617,"4-trans-2-carboxy-5,7-dichloro-4-phenylaminocarbonylamino-1,2,3,4-tetrahydroquinoline",139051-78-8,"4-trans-2-Carboxy-5,7-dichloro-4-phenylaminocarbonylamino-1,2,3,4-tetrahydroquinoline",ChemID+,exact,,,,,,,,"4-trans-2-Carboxy-5,7-dichloro-4-phenylaminocarbonylamino-1,2,3,4-tetrahydroquinoline",,139051-78-8,exact,,,,"4-trans-2-carboxy-5,7-dichloro-4-phenylaminocarbonylamino-1,2,3,4-tetrahydroquinoline",C074617,139051-78-8,exact,,,,"4-Trans-2-Carboxy-5,7-Dichloro-4-Phenylaminocarbonylamino-1,2,3,4-Tetrahydroquinoline",C0168264,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Excitatory Amino Acid Agents,Excitatory Amino Acid Agents,Y,NT + quasi syn therclass-to-function,Excitatory Synaptic Transmission,Excitatory Synaptic Transmission,C0234107,P,Y,B2.2.1.1.2_Organ or Tissue Function,,,,exact (CUI-based),Excitatory Amino Acid Agents,Excitatory Amino Acid Agents,C0242900,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001441,MeSH_PA,C074617,"4-trans-2-carboxy-5,7-dichloro-4-phenylaminocarbonylamino-1,2,3,4-tetrahydroquinoline",139051-78-8,"4-trans-2-Carboxy-5,7-dichloro-4-phenylaminocarbonylamino-1,2,3,4-tetrahydroquinoline",ChemID+,exact,,,,,,,,"4-trans-2-Carboxy-5,7-dichloro-4-phenylaminocarbonylamino-1,2,3,4-tetrahydroquinoline",,139051-78-8,exact,,,,"4-trans-2-carboxy-5,7-dichloro-4-phenylaminocarbonylamino-1,2,3,4-tetrahydroquinoline",C074617,139051-78-8,exact,,,,"4-Trans-2-Carboxy-5,7-Dichloro-4-Phenylaminocarbonylamino-1,2,3,4-Tetrahydroquinoline",C0168264,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,antagonist,antagonist,#VALUE!,Excitatory Amino Acid Antagonists,Excitatory Amino Acid Antagonists,Y,NT + quasi syn therclass-to-function,Excitatory Synaptic Transmission,Excitatory Synaptic Transmission,C0234107,P,Y,B2.2.1.1.2_Organ or Tissue Function,,,,exact (CUI-based),Excitatory Amino Acid Antagonists,Excitatory Amino Acid Antagonists,C0242910,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001442,MeSH_PA,C074617,"4-trans-2-carboxy-5,7-dichloro-4-phenylaminocarbonylamino-1,2,3,4-tetrahydroquinoline",139051-78-8,"4-trans-2-Carboxy-5,7-dichloro-4-phenylaminocarbonylamino-1,2,3,4-tetrahydroquinoline",ChemID+,exact,,,,,,,,"4-trans-2-Carboxy-5,7-dichloro-4-phenylaminocarbonylamino-1,2,3,4-tetrahydroquinoline",,139051-78-8,exact,,,,"4-trans-2-carboxy-5,7-dichloro-4-phenylaminocarbonylamino-1,2,3,4-tetrahydroquinoline",C074617,139051-78-8,exact,,,,"4-Trans-2-Carboxy-5,7-Dichloro-4-Phenylaminocarbonylamino-1,2,3,4-Tetrahydroquinoline",C0168264,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Neurotransmitter Agents,Neurotransmitter Agents,Y,quasi syn therclass-to-function,neurotransmission,Synaptic Transmission,C0027793,S,Y,B2.2.1.1.3_Cell Function,,,,exact (CUI-based),Neurotransmitter Agents,Neurotransmitter Agents,C0243051,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001443,MeSH_PA,C053651,phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,99566-27-5,Phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,ChemID+,exact,,,,,,,,Phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,,99566-27-5,exact,,,,phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,C053651,99566-27-5,exact,,,,Phenylalanyl-Leucyl-Phenylalanyl-Glutaminyl-Prolyl-Glutaminyl-Arginyl-Phenylalaninamide,C0070651,exact,,,,A1.4.1.1.1_Pharmacologic Substance,"A1.4.1.2.1.7_Amino Acid, Peptide, or Protein",,,,,#VALUE!,Central Nervous System Agents,Central Nervous System Agents,Y,quasi syn therclass-to-disease,Cns Disorder,Cns Disorder,C0007682,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Central Nervous System Agents,Central Nervous System Agents,C0007680,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001444,MeSH_PA,C053651,phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,99566-27-5,Phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,ChemID+,exact,,,,,,,,Phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,,99566-27-5,exact,,,,phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,C053651,99566-27-5,exact,,,,Phenylalanyl-Leucyl-Phenylalanyl-Glutaminyl-Prolyl-Glutaminyl-Arginyl-Phenylalaninamide,C0070651,exact,,,,A1.4.1.1.1_Pharmacologic Substance,"A1.4.1.2.1.7_Amino Acid, Peptide, or Protein",,,antagonist,antagonist,#VALUE!,Narcotic Antagonists,Narcotic Antagonists,Y,quasi syn therclass-to-function,Narcotic Effect,Narcotic Effect,C3179198,P,Y,B2.2.1.1_Physiologic Function,,,,exact (CUI-based),Narcotic Antagonists,Narcotic Antagonists,C0027410,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001445,MeSH_PA,C053651,phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,99566-27-5,Phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,ChemID+,exact,,,,,,,,Phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,,99566-27-5,exact,,,,phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,C053651,99566-27-5,exact,,,,Phenylalanyl-Leucyl-Phenylalanyl-Glutaminyl-Prolyl-Glutaminyl-Arginyl-Phenylalaninamide,C0070651,exact,,,,A1.4.1.1.1_Pharmacologic Substance,"A1.4.1.2.1.7_Amino Acid, Peptide, or Protein",,,,,#VALUE!,Peripheral Nervous System Agents,Peripheral Nervous System Agents,Y,quasi syn therclass-to-function,Pns Function,Pns Function,C0683211,P,Y,B2.2.1.1.2_Organ or Tissue Function,,,,exact (CUI-based),Peripheral Nervous System Agents,Peripheral Nervous System Agents,C0243049,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001446,MeSH_PA,C053651,phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,99566-27-5,Phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,ChemID+,exact,,,,,,,,Phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,,99566-27-5,exact,,,,phenylalanyl-leucyl-phenylalanyl-glutaminyl-prolyl-glutaminyl-arginyl-phenylalaninamide,C053651,99566-27-5,exact,,,,Phenylalanyl-Leucyl-Phenylalanyl-Glutaminyl-Prolyl-Glutaminyl-Arginyl-Phenylalaninamide,C0070651,exact,,,,A1.4.1.1.1_Pharmacologic Substance,"A1.4.1.2.1.7_Amino Acid, Peptide, or Protein",,,,,#VALUE!,Sensory System Agents,Sensory System Agents,Y,quasi syn therclass-to-disease,Sensory Disorders,Sensory Disorders,C0152027,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Sensory System Agents,Sensory System Agents,C0243058,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_001447,MeSH_PA,C044745,"1-palmitoyl-2-(6-(N-(7-nitrobenz)-2-oxa-1,3-diazol-4-yl)aminocaproyl)phosphatidylcholine",81005-34-7,"1-Palmitoyl-2-(6-(N-(7-nitrobenz)-2-oxa-1,3-diazol-4-yl)aminocaproyl)phosphatidylcholine",ChemID+,exact,"1-hexadecanoyl-2-\{6-[(7-nitro-2,1,3-benzoxadiazol-4-yl)amino]hexanoyl\}-sn-glycero-3-phosphocholine",59423,81005-34-7,<syn per source>,"1-Palmitoyl-2-(6-(N-(7-nitrobenz)-2-oxa-1,3-diazol-4-yl)aminocaproyl)phosphatidylcholine",exact,,"1-Palmitoyl-2-(6-(N-(7-nitrobenz)-2-oxa-1,3-diazol-4-yl)aminocaproyl)phosphatidylcholine",,81005-34-7,exact,,,,"1-palmitoyl-2-(6-(N-(7-nitrobenz)-2-oxa-1,3-diazol-4-yl)aminocaproyl)phosphatidylcholine",C044745,81005-34-7,exact,,,,"1-Palmitoyl-2-(6-(N-(7-Nitrobenz)-2-Oxa-1,3-Diazol-4-Yl)Aminocaproyl)Phosphatidylcholine",C0044571,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1.9_Lipid,,,,,#VALUE!,Coloring Agents,Coloring Agents,Y,exact (CUI-based),Coloring Agents,Coloring Agents,C1566391,P,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",,,,,,,,,,,,
1_001448,MeSH_PA,C044745,"1-palmitoyl-2-(6-(N-(7-nitrobenz)-2-oxa-1,3-diazol-4-yl)aminocaproyl)phosphatidylcholine",81005-34-7,"1-Palmitoyl-2-(6-(N-(7-nitrobenz)-2-oxa-1,3-diazol-4-yl)aminocaproyl)phosphatidylcholine",ChemID+,exact,"1-hexadecanoyl-2-\{6-[(7-nitro-2,1,3-benzoxadiazol-4-yl)amino]hexanoyl\}-sn-glycero-3-phosphocholine",59423,81005-34-7,<syn per source>,"1-Palmitoyl-2-(6-(N-(7-nitrobenz)-2-oxa-1,3-diazol-4-yl)aminocaproyl)phosphatidylcholine",exact,,"1-Palmitoyl-2-(6-(N-(7-nitrobenz)-2-oxa-1,3-diazol-4-yl)aminocaproyl)phosphatidylcholine",,81005-34-7,exact,,,,"1-palmitoyl-2-(6-(N-(7-nitrobenz)-2-oxa-1,3-diazol-4-yl)aminocaproyl)phosphatidylcholine",C044745,81005-34-7,exact,,,,"1-Palmitoyl-2-(6-(N-(7-Nitrobenz)-2-Oxa-1,3-Diazol-4-Yl)Aminocaproyl)Phosphatidylcholine",C0044571,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1.9_Lipid,,,,,#VALUE!,Fluorescent Dyes,Fluorescent Dyes,Y,exact (CUI-based),Fluorescent Dyes,Fluorescent Dyes,C0016320,P,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",,,,,,,,,,,,
