interactions_url,Generic name,Drug class,availability,score,reviews,description,side_effects,drug name,Dosage form
"/drug-interactions/tetrabenazine,xenazine-index.html",['tetrabenazine'],['VMAT2 inhibitors'],Prescription only,,,Xenazine reduces the amount of certain chemicals in the body that are overly active in people with Huntington's disease.,"['\ntremors, shaking, restless movement, problems with balance\n', '\nuncontrolled muscle movements in your face (chewing, lip smacking, frowning, tongue movement, blinking eye movement)\n', '\ntrouble swallowing\n', '\nfast pounding heartbeats\n', '\na light\n', '\nsevere nervous system reaction\n']",Xenazine,
"/drug-interactions/orlistat,xenical-index.html",['orlistat'],['Peripherally acting antiobesity agents'],Prescription only,82.8,111,"Xenical blocks some of the fat that you eat, keeping it from being absorbed by your body.","['\nsevere stomach pain\n', '\nsevere pain in your lower back\n', '\nblood in your urine, painful difficult urination\n', '\nkidney problems \n', '\nliver problems \n']",Xenical,
"/drug-interactions/lefamulin,xenleta-index.html",['lefamulin'],['Miscellaneous antibiotics'],Prescription only,100.0,1,Lefamulin is used to treat community-acquired bacterial pneumonia (CABP).,"['Convulsions', 'decreased urine', 'dry mouth', 'increased thirst', 'irregular heartbeat', 'loss of appetite', 'mood changes', 'muscle pain cramps', 'nausea vomiting', 'numbness tingling in the hands, feet, lips', 'trouble breathing', 'unusual tiredness weakness']",Xenleta,
"/drug-interactions/incobotulinumtoxina,xeomin-index.html",['incobotulinumtoxinA'],['Skeletal muscle relaxants'],Prescription only,56.7,3,"Xeomin, also called botulinum toxin type A, is made from the bacteria that causes botulism. Botulinum toxin blocks nerve activity in the muscles, causing a temporary reduction in muscle activity.","['\nunusual severe muscle weakness (especially in a body area that was not injected with the medication)\n', '\ntrouble breathing, talking, swallowing\n', '\nhoarse voice, drooping eyelids\n', '\nblurred vision, double vision\n', '\nseizure\n', '\nvision changes, eye pain irritation\n', '\nwheezing, tightness in your chest\n', '\neyelid swelling, crusting drainage from your eyes, problems with vision\n', '\nfeeling like you might pass out\n', '\nloss of strength, loss of bladder control\n']",Xeomin,
"/drug-interactions/eravacycline,xerava-index.html",['eravacycline'],['Tetracyclines'],Prescription only,,,Xerava is a tetracycline antibiotic that is used to treat serious stomach infections in adults.,"['\nsevere stomach pain, diarrhea that is watery bloody (may occur up to 2 months after your last dose of Xerava)\n', '\nsevere headaches, dizziness, ringing in your ears, vision problems\n', '\nsevere pain in your upper stomach spreading to your back, nausea and vomiting\n', '\nsigns of a fungal infection\n']",Xerava,
"/drug-interactions/telotristat,xermelo-index.html",['telotristat ethyl'],['Miscellaneous GI agents'],Prescription only,100.0,1,"Xermelo is used in adults to treat carcinoid syndrome diarrhea, in combination with another medicine such as octreotide (Sandostatin).","['\nsevere constipation\n', '\nsevere worsening stomach pain\n']",Xermelo,
"/drug-interactions/denosumab,xgeva-index.html",['denosumab'],['Miscellaneous bone resorption inhibitors'],Prescription only,61.4,8,Xgeva is a monoclonal antibody. Monoclonal antibodies are made to target and destroy only certain cells in the body. This may help to protect healthy cells from damage.,"['\nnew unusual pain in your thigh, hip, groin\n', '\ntrouble breathing\n', '\nlow red blood cells (anemia)\n', '\nlow levels of calcium in your blood (hypocalcemia) \n']",Xgeva,
"/drug-interactions/fluticasone-nasal,xhance-index.html",['fluticasone'],['Nasal steroids'],Rx and/or OTC,59.3,18,"Fluticasone nasal spray is used to treat sneezing, itchy or runny nose, or other symptoms caused by hay fever. It is also used to treat nasal polyps in adults. This is a steroid medicine.","['Bloody nose', 'cough', 'fever', 'headache', 'muscle aches', 'pain tenderness around the eyes and cheekbones', 'sore throat', 'stuffy runny nose', 'tightness of the chest', 'troubled breathing', 'unusual tiredness weakness']",Xhance,
"/drug-interactions/collagenase-clostridium-histolyticum,xiaflex-index.html",['collagenase clostridium histolyticum'],['Miscellaneous uncategorized agents'],Prescription only,28.1,82,Xiaflex is made from a mixture of proteins derived from a certain bacteria.,"['\nnumbness, tingling, increased pain\n', '\ntrouble bending your finger toward your wrist\n', '\nnew worsened movement problems in your treated hand\n']",Xiaflex,
"/drug-interactions/rifaximin,xifaxan-index.html",['rifaximin'],['Miscellaneous antibiotics'],Prescription only,63.9,79,Xifaxan is an antibiotic that fights bacterial infection only in the intestines.,"['\nsevere stomach pain, diarrhea that is watery bloody (even if it occurs months after your last dose)\n', '\nfever\n', '\nfluid build\n']",Xifaxan,
"/drug-interactions/dapagliflozin-metformin,xigduo-xr-index.html",['dapagliflozin and metformin'],['Antidiabetic combinations'],Prescription only,72.5,16,Xigduo XR extended release tablets contain a combination of dapagliflozin and metformin. Dapagliflozin and metformin are oral diabetes medicines that help control blood sugar levels. Dapagliflozin works by helping the kidneys get rid of glucose from your bloodstream. Metformin lowers glucose production in the liver and also causes your intestines to absorb less glucose.,"['\nlittle no urination\n', '\nsigns of a bladder infection \n', '\ndehydration symptoms \n', '\nketoacidosis (too much acid in the blood) \n', '\nlactic acidosis \n']",Xigduo XR,
"/drug-interactions/baloxavir-marboxil,xofluza-index.html",['baloxavir marboxil'],['Miscellaneous antivirals'],Prescription only,74.8,22,Xofluza is used to treat flu symptoms caused by the influenza virus in people who have had symptoms for no more than 48 hours. Baloxavir marboxil will not treat the common cold.,"['\ncough, chest congestion\n', '\nnausea, diarrhea\n', '\nheadache\n', '\nrunny stuffy nose\n']",Xofluza,
"/drug-interactions/levalbuterol,xopenex-index.html",['levalbuterol inhalation'],['Adrenergic bronchodilators'],Prescription only,89.3,15,Xopenex is a short-acting bronchodilator that relaxes muscles in the airways and increases air flow to the lungs.,"['\nwheezing, choking, other breathing problems after using this medicine\n', '\npounding heartbeats fluttering in your chest\n', '\nworsening asthma symptoms\n', '\nlow potassium\n']",Xopenex,
"/drug-interactions/levalbuterol,xopenex-hfa-index.html",['levalbuterol inhalation'],['Adrenergic bronchodilators'],Prescription only,95.0,5,Levalbuterol is a short-acting bronchodilator that relaxes muscles in the airways and increases air flow to the lungs.,"['\nwheezing, choking, other breathing problems after using  Xopenex HFA\n', '\npounding heartbeats fluttering in your chest\n', '\nworsening asthma symptoms\n', '\nlow potassium\n']",Xopenex HFA,
"/drug-interactions/gilteritinib,xospata-index.html",['gilteritinib'],['Multikinase inhibitors'],Prescription only,80.0,1,Xospata is a prescription medicine used to treat acute myeloid leukemia (AML) in adults with an abnormal FLT3 gene. Your doctor will test you for this gene.,"['\nfever, cough, trouble breathing\n', '\nbone pain\n', '\nrapid weight gain\n', '\nswelling in your arms, legs, underarms, groin, neck\n']",Xospata,
"/drug-interactions/selinexor,xpovio-index.html",['selinexor'],['Miscellaneous antineoplastics'],Prescription only,,,Xpovio is used together with bortezomib and/or dexamethasone to treat multiple myeloma in adults. It is used:,"['\nblurred vision, tunnel vision, eye pain, seeing halos around lights\n', '\nsevere ongoing nausea, vomiting, diarrhea\n', '\nloss of appetite that prevents you from eating and causes weight loss\n', '\nconfusion, dizziness, fainting, changes in mental status\n', '\nsymptoms of sepsis \n', '\nsigns of infection \n', '\nlow sodium level \n']",Xpovio,
"/drug-interactions/oxycodone,xtampza-er-index.html",['oxycodone'],Opioids,Prescription only,36.5,149,Xtampza ER is:,"['constipation, nausea, sleepiness, vomiting, tiredness, headache, dizziness, abdominal pain Call your healthcare provider if you have any of these symptoms and they are severe']",Xtampza ER,extended-release capsules
"/drug-interactions/enzalutamide,xtandi-index.html",['enzalutamide'],,Prescription only,51.2,16,Xtandi is an anti-androgen. It works in the body by preventing the actions of androgens (male hormones).,"['\ndizziness, spinning sensation\n', '\na seizure (black\n', '\nconfusion, thinking problems, severe headache, vision problems\n', '\nweakness, loss of consciousness\n', '\nred pink urine\n', '\nheart problems \n', '\nincreased blood pressure \n', '\nsigns of a lung infection \n']",Xtandi,
"/drug-interactions/ethinyl-estradiol-norelgestromin,xulane-index.html",['ethinyl estradiol and norelgestromin'],['Contraceptives'],Prescription only,57.1,470,Xulane is a birth control patch you wear on your skin to stop you getting pregnant. Xulane contains two hormones - an estrogen and progestin - which are absorbed through the skin. It prevents pregnancy by stopping your ovaries from ovulating and releasing eggs.,"['blood clots Like pregnancy, hormonal birth control methods increase the risk of serious blood clots (see following graph), especially in women who have other risk factors such as smoking, high blood pressure, high levels of fat in the blood, diabetes, obesity, a family history of blood clots, age greater than 35 This increased risk is highest when you first start using hormonal birth control and when you restart the same different hormonal birth control after not using it for a month more Some studies have reported that women who use norelgestromin and ethinyl estradiol transdermal system have a higher risk of getting a blood clot Talk with your healthcare provider about your risk of getting a blood clot before using Xulane deciding which type of birth control is right for you\n\nIt is possible to die be permanently disabled from a problem caused by a blood clot, such as a heart attack a stroke Some examples of serious blood clots are blood clots in the:\n\nlegs (deep vein thrombosis)\nlungs (pulmonary embolus)\neyes (loss of eyesight)\nheart (heart attack)\nbrain (stroke)\n\n', 'legs (deep vein thrombosis)', 'lungs (pulmonary embolus)', 'eyes (loss of eyesight)', 'heart (heart attack)', 'brain (stroke)']",Xulane,transdermal patch
"/drug-interactions/insulin-degludec-liraglutide,xultophy-index.html",['insulin degludec and liraglutide'],['Antidiabetic combinations'],Prescription only,93.3,3,Xultophy is an injection pen containing a combination of insulin degludec and liraglutide. Insulin degludec is a long-acting insulin that starts to work several hours after injection and keeps working evenly for 24 hours.,"['\nsevere nausea and vomiting\n', '\nshortness of breath (even with mild exertion)\n', '\nswelling in your feet ankles, rapid weight gain\n', '\nsigns of pancreatitis \n', '\nkidney problems \n', '\nlow potassium level \n']",Xultophy,
"/drug-interactions/testosterone,xyosted-index.html",['testosterone injection'],['Androgens and anabolic steroids'],Prescription only,60.0,1,Xyosted injection is a single-dose syringe supplied as an autoinjector containing testosterone. Testosterone is a naturally occurring sex hormone produced in a man's testicles.,"['\nchest pain pressure, pain spreading to your jaw shoulder\n', '\nshortness of breath, breathing problems at night (sleep apnea)\n', '\nswelling in your ankles feet, rapid weight gain\n', '\na seizure\n', '\nunusual changes in mood behavior\n', '\nincreased ongoing erection of the penis, ejaculation problems, decreased amounts of semen, decrease in testicle size\n', '\npainful difficult urination, increased urination at night, loss of bladder control\n', '\nhigh levels of calcium in the blood \n', '\nhigh potassium level \n', '\nliver problems \n', '\nsigns of a blood clot deep in the body \n', '\nsigns of a blood clot in the lung \n', '\nsigns of a stroke \n']",Xyosted,
"/drug-interactions/sodium-oxybate,xyrem-index.html",['sodium oxybate'],"Miscellaneous anxiolytics, sedatives and hypnotics",Prescription only,76.3,99,Xyrem is a central nervous system depressant. It is used to treat cataplexy (sudden loss of muscle strength) and reduce daytime sleepiness caused by narcolepsy in adults and children at least 7 years old.,"['\nweak shallow breathing, breathing that stops for short periods of time\n', '\nsleepwalking, waking and confused behavior at night\n', '\nconfusion, paranoia, hallucinations (seeing hearing things)\n', '\ndepression, anxiety, unusual unpleasant thoughts\n', '\nsuicidal thoughts actions\n']",Xyrem,
